date,stock,action,price,shares,cost,reason,profit
20260203,300652.SZ,SELL,51.1,100,,调仓卖出,-571.9999999999999
20260203,300674.SZ,SELL,22.49,200,,调仓卖出,-335.99999999999994
20260203,301571.SZ,SELL,56.61,100,,调仓卖出,-157.99999999999983
20260203,300572.SZ,SELL,27.56,200,,调仓卖出,-260.0000000000001
20260203,300765.SZ,SELL,37.21,100,,调仓卖出,-148.9999999999995
20260203,300027.SZ,SELL,1.87,3300,,调仓卖出,-989.9999999999994
20260203,300559.SZ,SELL,12.35,500,,调仓卖出,-430.0000000000006
20260203,300164.SZ,SELL,12.0,1000,,调仓卖出,5040.0
20260203,300271.SZ,SELL,7.91,900,,调仓卖出,53.999999999999645
20260203,300077.SZ,BUY,22.650000000000002,400,9060.0,Daily Buy,
20260203,301408.SZ,BUY,21.700000000000003,400,8680.000000000002,Daily Buy,
20260203,300850.SZ,BUY,44.480000000000004,200,8896.0,Daily Buy,
20260203,300435.SZ,BUY,31.5,300,9450.0,Daily Buy,
20260203,300747.SZ,BUY,30.94,300,9282.0,Daily Buy,
20260203,301313.SZ,BUY,31.44,300,9432.0,Daily Buy,
20260203,300686.SZ,BUY,15.67,600,9402.0,Daily Buy,
20260203,300376.SZ,BUY,6.82,1500,10230.0,Daily Buy,
20260203,300483.SZ,BUY,15.89,600,9534.0,Daily Buy,
20260203,300871.SZ,BUY,28.3,300,8490.0,Daily Buy,
20260203,300671.SZ,BUY,49.300000000000004,200,9860.0,Daily Buy,
20260203,300291.SZ,BUY,8.559999999999999,1200,10271.999999999998,Daily Buy,
20260203,300919.SZ,BUY,52.92,200,10584.0,Daily Buy,
20260203,301128.SZ,BUY,105.06,100,10506.0,Daily Buy,
20260203,300530.SZ,BUY,28.5,300,8550.0,Daily Buy,
20260203,301518.SZ,BUY,40.12,200,8023.999999999999,Daily Buy,
20260203,300836.SZ,BUY,59.75,100,5975.0,Daily Buy,
20260203,300331.SZ,BUY,46.46,200,9292.0,Daily Buy,
20260203,301595.SZ,BUY,53.47,200,10694.0,Daily Buy,
20260203,301665.SZ,BUY,29.380000000000003,300,8814.0,Daily Buy,
20260203,300521.SZ,BUY,33.75,300,10125.0,Daily Buy,
20260203,300655.SZ,BUY,17.48,600,10488.0,Daily Buy,
20260203,301158.SZ,BUY,23.99,400,9596.0,Daily Buy,
20260203,300861.SZ,BUY,17.27,600,10362.0,Daily Buy,
20260203,300157.SZ,BUY,5.45,1900,10355.0,Daily Buy,
20260203,300327.SZ,BUY,30.650000000000002,300,9195.0,Daily Buy,
20260203,300748.SZ,BUY,36.970000000000006,200,7394.000000000001,Daily Buy,
20260203,301022.SZ,BUY,35.230000000000004,300,10569.000000000002,Daily Buy,
20260203,300277.SZ,BUY,16.61,600,9966.0,Daily Buy,
20260203,301017.SZ,BUY,17.21,600,10326.0,Daily Buy,
20260203,301138.SZ,BUY,40.36,200,8072.0,Daily Buy,
20260203,301024.SZ,BUY,37.84,200,7568.000000000001,Daily Buy,
20260203,300346.SZ,BUY,54.269999999999996,100,5427.0,Daily Buy,
20260203,300142.SZ,BUY,12.47,800,9976.0,Daily Buy,
20260203,300034.SZ,BUY,20.96,500,10480.0,Daily Buy,
20260203,300950.SZ,BUY,24.549999999999997,400,9819.999999999998,Daily Buy,
20260203,300518.SZ,BUY,21.02,500,10510.0,Daily Buy,
20260203,300246.SZ,BUY,13.15,800,10520.0,Daily Buy,
20260203,301067.SZ,BUY,34.32,300,10296.0,Daily Buy,
20260203,301678.SZ,BUY,77.52,100,7752.0,Daily Buy,
20260203,301263.SZ,BUY,31.46,300,9438.0,Daily Buy,
20260203,301248.SZ,BUY,46.81,200,9362.0,Daily Buy,
20260203,301286.SZ,BUY,59.55,100,5955.0,Daily Buy,
20260203,300809.SZ,BUY,39.06,200,7812.0,Daily Buy,
20260203,300576.SZ,BUY,40.8,200,8159.999999999999,Daily Buy,
20260203,300400.SZ,BUY,21.21,500,10605.0,Daily Buy,
20260203,301280.SZ,BUY,57.49,100,5749.0,Daily Buy,
20260203,301566.SZ,BUY,21.32,500,10660.0,Daily Buy,
20260203,301211.SZ,BUY,12.74,800,10192.0,Daily Buy,
20260203,300933.SZ,BUY,8.99,1200,10788.0,Daily Buy,
20260203,301312.SZ,BUY,69.61,100,6961.0,Daily Buy,
20260203,301591.SZ,BUY,49.6,200,9920.0,Daily Buy,
20260203,301060.SZ,BUY,11.260000000000002,900,10134.000000000002,Daily Buy,
20260203,300004.SZ,BUY,14.95,700,10465.0,Daily Buy,
20260203,300816.SZ,BUY,65.42,100,6542.0,Daily Buy,
20260203,300440.SZ,BUY,14.06,700,9842.0,Daily Buy,
20260203,301149.SZ,BUY,12.52,800,10016.0,Daily Buy,
20260203,300179.SZ,BUY,20.13,500,10065.0,Daily Buy,
20260203,300677.SZ,BUY,40.55,200,8109.999999999999,Daily Buy,
20260203,301075.SZ,BUY,62.580000000000005,100,6258.000000000001,Daily Buy,
20260203,300345.SZ,BUY,7.07,1500,10605.0,Daily Buy,
20260203,300683.SZ,BUY,30.14,300,9042.0,Daily Buy,
20260203,301077.SZ,BUY,30.990000000000002,300,9297.0,Daily Buy,
20260203,300964.SZ,BUY,58.540000000000006,100,5854.000000000001,Daily Buy,
20260203,301219.SZ,BUY,70.62,100,7062.0,Daily Buy,
20260203,300601.SZ,BUY,15.47,600,9282.0,Daily Buy,
20260203,301092.SZ,BUY,36.04,200,7208.0,Daily Buy,
20260203,301258.SZ,BUY,33.93,300,10179.0,Daily Buy,
20260203,300555.SZ,BUY,14.520000000000001,700,10164.000000000002,Daily Buy,
20260203,300685.SZ,BUY,21.38,500,10690.0,Daily Buy,
20260203,301580.SZ,BUY,52.0,200,10400.0,Daily Buy,
20260203,301303.SZ,BUY,15.96,600,9576.0,Daily Buy,
20260203,300578.SZ,BUY,25.180000000000003,400,10072.000000000002,Daily Buy,
20260203,301609.SZ,BUY,50.15,200,10030.0,Daily Buy,
20260203,301030.SZ,BUY,12.93,800,10344.0,Daily Buy,
20260203,301133.SZ,BUY,38.61,200,7722.0,Daily Buy,
20260203,300236.SZ,BUY,76.98,100,7698.0,Daily Buy,
20260203,300046.SZ,BUY,36.660000000000004,200,7332.000000000001,Daily Buy,
20260203,300210.SZ,BUY,9.76,1100,10736.0,Daily Buy,
20260203,300162.SZ,BUY,8.59,1200,10308.0,Daily Buy,
20260203,300088.SZ,BUY,6.43,1600,10288.0,Daily Buy,
20260203,301213.SZ,BUY,76.52,100,7652.0,Daily Buy,
20260203,301329.SZ,BUY,24.47,400,9788.0,Daily Buy,
20260203,300818.SZ,BUY,49.220000000000006,200,9844.000000000002,Daily Buy,
20260203,301393.SZ,BUY,53.56,200,10712.0,Daily Buy,
20260203,301095.SZ,BUY,75.57000000000001,100,7557.000000000001,Daily Buy,
20260203,300980.SZ,BUY,35.300000000000004,300,10590.000000000002,Daily Buy,
20260203,300737.SZ,BUY,6.95,1500,10425.0,Daily Buy,
20260203,301446.SZ,BUY,45.88,200,9176.0,Daily Buy,
20260203,300891.SZ,BUY,9.59,1100,10549.0,Daily Buy,
20260203,301356.SZ,BUY,22.580000000000002,400,9032.0,Daily Buy,
20260203,301050.SZ,BUY,55.93,100,5593.0,Daily Buy,
20260203,301043.SZ,BUY,65.79,100,6579.000000000001,Daily Buy,
20260203,300486.SZ,BUY,22.4,400,8960.0,Daily Buy,
20260203,300373.SZ,BUY,80.25,100,8025.0,Daily Buy,
20260303,301237.SZ,SELL,58.67,800,,调仓卖出,3751.999999999998
20260303,301111.SZ,SELL,20.95,300,,调仓卖出,-405.00000000000045
20260303,300267.SZ,SELL,3.94,1800,,调仓卖出,-18.000000000000416
20260303,300553.SZ,SELL,39.379999999999995,100,,调仓卖出,-717.0000000000002
20260303,300433.SZ,SELL,32.510000000000005,100,,调仓卖出,-586.9999999999998
20260303,301302.SZ,SELL,35.660000000000004,200,,调仓卖出,2084.000000000001
20260303,300077.SZ,SELL,19.599999999999998,400,,调仓卖出,-1220.0000000000018
20260303,301408.SZ,SELL,18.18,400,,调仓卖出,-1408.0000000000014
20260303,300850.SZ,SELL,46.99,200,,调仓卖出,501.9999999999996
20260303,300435.SZ,SELL,34.92,300,,调仓卖出,1026.0000000000005
20260303,300747.SZ,SELL,29.8,300,,调仓卖出,-342.00000000000017
20260303,301313.SZ,SELL,30.200000000000003,300,,调仓卖出,-371.99999999999955
20260303,300686.SZ,SELL,14.799999999999999,600,,调仓卖出,-522.0000000000006
20260303,300376.SZ,SELL,6.890000000000001,1500,,调仓卖出,105.00000000000043
20260303,300483.SZ,SELL,25.03,600,,调仓卖出,5484.0
20260303,300871.SZ,SELL,25.310000000000002,300,,调仓卖出,-896.9999999999995
20260303,300671.SZ,SELL,40.25000000000001,200,,调仓卖出,-1809.9999999999995
20260303,300291.SZ,SELL,7.380000000000001,1200,,调仓卖出,-1415.9999999999975
20260303,300919.SZ,SELL,52.980000000000004,200,,调仓卖出,12.000000000000455
20260303,301128.SZ,SELL,103.58,100,,调仓卖出,-148.0000000000004
20260303,300530.SZ,SELL,26.3,300,,调仓卖出,-659.9999999999998
20260303,301518.SZ,SELL,45.11,200,,调仓卖出,998.0000000000005
20260303,300836.SZ,SELL,57.53,100,,调仓卖出,-221.9999999999999
20260303,300331.SZ,SELL,47.56,200,,调仓卖出,220.00000000000028
20260303,301595.SZ,SELL,60.35,200,,调仓卖出,1376.0000000000005
20260303,301665.SZ,SELL,29.59,300,,调仓卖出,62.99999999999919
20260303,300521.SZ,SELL,29.8,300,,调仓卖出,-1184.9999999999998
20260303,300655.SZ,SELL,16.32,600,,调仓卖出,-696.0000000000001
20260303,301158.SZ,SELL,37.44,400,,调仓卖出,5380.0
20260303,300861.SZ,SELL,18.12,600,,调仓卖出,510.00000000000085
20260303,300157.SZ,SELL,10.07,1900,,调仓卖出,8778.0
20260303,300327.SZ,SELL,26.66,300,,调仓卖出,-1197.0000000000007
20260303,300748.SZ,SELL,37.03,200,,调仓卖出,11.999999999999034
20260303,301022.SZ,SELL,31.250000000000004,300,,调仓卖出,-1194.0000000000002
20260303,300277.SZ,SELL,21.07,600,,调仓卖出,2676.0000000000005
20260303,301017.SZ,SELL,14.53,600,,调仓卖出,-1608.000000000001
20260303,301138.SZ,SELL,37.85,200,,调仓卖出,-501.9999999999996
20260303,301024.SZ,SELL,39.35,200,,调仓卖出,301.9999999999996
20260303,300346.SZ,SELL,51.14,100,,调仓卖出,-312.99999999999955
20260303,300142.SZ,SELL,11.43,800,,调仓卖出,-832.0000000000007
20260303,300034.SZ,SELL,21.310000000000002,500,,调仓卖出,175.0000000000007
20260303,300950.SZ,SELL,22.939999999999998,400,,调仓卖出,-643.9999999999998
20260303,300518.SZ,SELL,18.12,500,,调仓卖出,-1449.9999999999993
20260303,300246.SZ,SELL,12.5,800,,调仓卖出,-520.0000000000002
20260303,301067.SZ,SELL,32.1,300,,调仓卖出,-665.9999999999997
20260303,301678.SZ,SELL,67.83,100,,调仓卖出,-968.9999999999998
20260303,301263.SZ,SELL,29.48,300,,调仓卖出,-594.0000000000001
20260303,301248.SZ,SELL,52.5,200,,调仓卖出,1137.9999999999995
20260303,301286.SZ,SELL,59.290000000000006,100,,调仓卖出,-25.99999999999909
20260303,300809.SZ,SELL,34.9,200,,调仓卖出,-832.0000000000007
20260303,300576.SZ,SELL,37.66,200,,调仓卖出,-628.0000000000001
20260303,300400.SZ,SELL,21.01,500,,调仓卖出,-99.99999999999964
20260303,301280.SZ,SELL,54.99,100,,调仓卖出,-250.0
20260303,301211.SZ,SELL,11.92,800,,调仓卖出,-656.0000000000002
20260303,300933.SZ,SELL,8.200000000000001,1200,,调仓卖出,-947.999999999999
20260303,301312.SZ,SELL,86.39999999999999,100,,调仓卖出,1678.999999999999
20260303,301591.SZ,SELL,45.02,200,,调仓卖出,-915.9999999999997
20260303,301060.SZ,SELL,10.24,900,,调仓卖出,-918.0000000000013
20260303,300004.SZ,SELL,14.25,700,,调仓卖出,-489.9999999999995
20260303,300816.SZ,SELL,66.2,100,,调仓卖出,78.00000000000011
20260303,300440.SZ,SELL,16.75,700,,调仓卖出,1882.9999999999995
20260303,301149.SZ,SELL,11.93,800,,调仓卖出,-471.9999999999999
20260303,300179.SZ,SELL,24.72,500,,调仓卖出,2295.0
20260303,300677.SZ,SELL,45.38,200,,调仓卖出,966.0000000000011
20260303,301075.SZ,SELL,75.59,100,,调仓卖出,1300.9999999999998
20260303,300345.SZ,SELL,7.55,1500,,调仓卖出,719.9999999999993
20260303,300683.SZ,SELL,31.33,300,,调仓卖出,356.9999999999993
20260303,301077.SZ,SELL,28.200000000000003,300,,调仓卖出,-836.9999999999998
20260303,300964.SZ,SELL,58.14,100,,调仓卖出,-40.00000000000057
20260303,301219.SZ,SELL,72.49,100,,调仓卖出,186.99999999999903
20260303,300601.SZ,SELL,13.84,600,,调仓卖出,-978.0000000000005
20260303,301092.SZ,SELL,37.760000000000005,200,,调仓卖出,344.0000000000012
20260303,301258.SZ,SELL,32.9,300,,调仓卖出,-309.00000000000034
20260303,300555.SZ,SELL,13.15,700,,调仓卖出,-959.0000000000007
20260303,300685.SZ,SELL,19.8,500,,调仓卖出,-789.9999999999991
20260303,301580.SZ,SELL,85.4,200,,调仓卖出,6680.000000000001
20260303,301303.SZ,SELL,15.88,600,,调仓卖出,-48.00000000000004
20260303,300578.SZ,SELL,21.71,400,,调仓卖出,-1388.000000000001
20260303,301609.SZ,SELL,49.540000000000006,200,,调仓卖出,-121.99999999999847
20260303,301030.SZ,SELL,11.89,800,,调仓卖出,-831.9999999999993
20260303,301133.SZ,SELL,37.13,200,,调仓卖出,-295.9999999999994
20260303,300236.SZ,SELL,74.05000000000001,100,,调仓卖出,-292.99999999999926
20260303,300046.SZ,SELL,32.62,200,,调仓卖出,-808.0000000000013
20260303,300210.SZ,SELL,9.03,1100,,调仓卖出,-803.0000000000005
20260303,300162.SZ,SELL,7.91,1200,,调仓卖出,-815.9999999999997
20260303,300088.SZ,SELL,6.3500000000000005,1600,,调仓卖出,-127.99999999999869
20260303,301213.SZ,SELL,93.0,100,,调仓卖出,1648.0000000000005
20260303,301329.SZ,SELL,23.18,400,,调仓卖出,-515.9999999999997
20260303,300818.SZ,SELL,42.09,200,,调仓卖出,-1426.0000000000005
20260303,301393.SZ,SELL,47.660000000000004,200,,调仓卖出,-1179.9999999999998
20260303,301095.SZ,SELL,82.76,100,,调仓卖出,718.9999999999998
20260303,300980.SZ,SELL,31.98,300,,调仓卖出,-996.0000000000011
20260303,300737.SZ,SELL,7.16,1500,,调仓卖出,314.99999999999994
20260303,301446.SZ,SELL,41.58,200,,调仓卖出,-860.0000000000009
20260303,300891.SZ,SELL,10.61,1100,,调仓卖出,1121.9999999999995
20260303,301356.SZ,SELL,23.820000000000004,400,,调仓卖出,496.0000000000008
20260303,301050.SZ,SELL,54.07000000000001,100,,调仓卖出,-185.99999999999923
20260303,301043.SZ,SELL,54.77,100,,调仓卖出,-1102.0000000000002
20260303,300373.SZ,SELL,79.0,100,,调仓卖出,-125.0
20260303,301560.SZ,BUY,38.65,1400,54110.0,Daily Buy,
20260303,300849.SZ,BUY,19.73,2700,53271.0,Daily Buy,
20260303,301081.SZ,BUY,12.5,4300,53750.0,Daily Buy,
20260303,300991.SZ,BUY,58.28,900,52452.0,Daily Buy,
20260303,300461.SZ,BUY,52.00000000000001,1000,52000.00000000001,Daily Buy,
20260303,300196.SZ,BUY,19.3,2800,54040.0,Daily Buy,
20260303,300107.SZ,BUY,8.280000000000001,6600,54648.00000000001,Daily Buy,
20260303,301281.SZ,BUY,41.46,1300,53898.0,Daily Buy,
20260303,300788.SZ,BUY,40.38,1300,52494.0,Daily Buy,
20260303,301292.SZ,BUY,54.4,1000,54400.0,Daily Buy,
20260303,300505.SZ,BUY,32.5,1600,52000.0,Daily Buy,
20260303,301051.SZ,BUY,21.44,2500,53600.0,Daily Buy,
20260303,300286.SZ,BUY,29.759999999999998,1800,53568.0,Daily Buy,
20260303,300821.SZ,BUY,13.41,4000,53640.0,Daily Buy,
20260303,301252.SZ,BUY,37.95,1400,53130.00000000001,Daily Buy,
20260303,301172.SZ,BUY,27.0,2000,54000.0,Daily Buy,
20260303,300264.SZ,BUY,10.13,5400,54702.00000000001,Daily Buy,
20260303,301536.SZ,BUY,76.31,700,53417.0,Daily Buy,
20260303,300066.SZ,BUY,7.39,7400,54686.0,Daily Buy,
20260303,301317.SZ,BUY,52.01,1000,52010.0,Daily Buy,
20260317,301566.SZ,SELL,22.56,500,,调仓卖出,619.9999999999992
20260317,300486.SZ,SELL,24.790000000000003,400,,调仓卖出,956.0000000000016
20260317,301560.SZ,SELL,38.400000000000006,1400,,调仓卖出,-349.99999999999005
20260317,300849.SZ,SELL,20.69,2700,,调仓卖出,2592.0000000000023
20260317,301081.SZ,SELL,13.52,4300,,调仓卖出,4385.999999999998
20260317,300991.SZ,SELL,57.910000000000004,900,,调仓卖出,-332.9999999999977
20260317,300461.SZ,SELL,54.0,1000,,调仓卖出,1999.999999999993
20260317,300196.SZ,SELL,17.98,2800,,调仓卖出,-3696.000000000001
20260317,301281.SZ,SELL,48.51,1300,,调仓卖出,9164.999999999996
20260317,300788.SZ,SELL,33.31,1300,,调仓卖出,-9191.0
20260317,301292.SZ,SELL,65.39,1000,,调仓卖出,10990.000000000002
20260317,300505.SZ,SELL,37.59,1600,,调仓卖出,8144.0000000000055
20260317,301051.SZ,SELL,21.0,2500,,调仓卖出,-1100.0000000000032
20260317,300821.SZ,SELL,12.61,4000,,调仓卖出,-3200.0000000000027
20260317,301252.SZ,SELL,37.39000000000001,1400,,调仓卖出,-783.9999999999932
20260317,301172.SZ,SELL,26.05,2000,,调仓卖出,-1899.9999999999986
20260317,300264.SZ,SELL,10.190000000000001,5400,,调仓卖出,324.0000000000027
20260317,301536.SZ,SELL,77.96,700,,调仓卖出,1154.999999999994
20260317,300066.SZ,SELL,6.87,7400,,调仓卖出,-3847.999999999997
20260317,301317.SZ,SELL,53.83,1000,,调仓卖出,1820.0000000000002
20260317,300258.SZ,BUY,13.62,1400,19068.0,Daily Buy,
20260317,301499.SZ,BUY,32.38,600,19428.0,Daily Buy,
20260317,300895.SZ,BUY,57.730000000000004,300,17319.0,Daily Buy,
20260317,300369.SZ,BUY,9.2,2200,20240.0,Daily Buy,
20260317,300087.SZ,BUY,8.91,2200,19602.0,Daily Buy,
20260317,300376.SZ,BUY,7.12,2800,19936.0,Daily Buy,
20260317,300483.SZ,BUY,20.18,1000,20180.0,Daily Buy,
20260317,300241.SZ,BUY,6.8999999999999995,2900,20010.0,Daily Buy,
20260317,301075.SZ,BUY,82.91000000000001,200,16582.000000000004,Daily Buy,
20260317,301012.SZ,BUY,29.68,600,17808.0,Daily Buy,
20260317,300317.SZ,BUY,5.26,3800,19988.0,Daily Buy,
20260317,301595.SZ,BUY,59.6,300,17880.0,Daily Buy,
20260317,300444.SZ,BUY,15.92,1200,19104.0,Daily Buy,
20260317,300084.SZ,BUY,11.27,1800,20286.0,Daily Buy,
20260317,300018.SZ,BUY,13.0,1500,19500.0,Daily Buy,
20260317,300352.SZ,BUY,6.8,2900,19720.0,Daily Buy,
20260317,300480.SZ,BUY,29.8,600,17880.0,Daily Buy,
20260317,300162.SZ,BUY,9.0,2200,19800.0,Daily Buy,
20260317,301577.SZ,BUY,66.13,300,19839.0,Daily Buy,
20260317,300882.SZ,BUY,22.5,900,20250.0,Daily Buy,
20260317,300001.SZ,BUY,29.66,600,17796.0,Daily Buy,
20260317,301150.SZ,BUY,49.230000000000004,400,19692.0,Daily Buy,
20260317,300782.SZ,BUY,77.26,200,15452.000000000002,Daily Buy,
20260317,300545.SZ,BUY,33.129999999999995,600,19877.999999999996,Daily Buy,
20260317,300092.SZ,BUY,16.44,1200,19728.0,Daily Buy,
20260317,300219.SZ,BUY,7.8500000000000005,2500,19625.0,Daily Buy,
20260317,300285.SZ,BUY,35.9,500,17950.0,Daily Buy,
20260317,300504.SZ,BUY,16.68,1200,20016.0,Daily Buy,
20260317,300617.SZ,BUY,61.56,300,18468.0,Daily Buy,
20260317,301265.SZ,BUY,20.860000000000003,900,18774.000000000004,Daily Buy,
20260317,301203.SZ,BUY,43.36,400,17344.0,Daily Buy,
20260317,301327.SZ,BUY,60.199999999999996,300,18060.0,Daily Buy,
20260317,300899.SZ,BUY,39.559999999999995,500,19779.999999999996,Daily Buy,
20260317,301526.SZ,BUY,11.36,1700,19312.0,Daily Buy,
20260317,300712.SZ,BUY,29.740000000000002,600,17844.0,Daily Buy,
20260317,300557.SZ,BUY,36.59,500,18295.0,Daily Buy,
20260317,300167.SZ,BUY,6.04,3300,19932.0,Daily Buy,
20260317,301040.SZ,BUY,39.21,500,19605.0,Daily Buy,
20260317,300739.SZ,BUY,26.12,700,18284.0,Daily Buy,
20260317,301362.SZ,BUY,101.82000000000001,100,10182.0,Daily Buy,
20260317,301175.SZ,BUY,6.84,2900,19836.0,Daily Buy,
20260317,300683.SZ,BUY,34.769999999999996,500,17384.999999999996,Daily Buy,
20260317,300878.SZ,BUY,28.529999999999998,700,19971.0,Daily Buy,
20260317,301392.SZ,BUY,119.5,100,11950.0,Daily Buy,
20260317,301369.SZ,BUY,133.2,100,13319.999999999998,Daily Buy,
20260317,301609.SZ,BUY,53.00000000000001,300,15900.000000000002,Daily Buy,
20260317,301132.SZ,BUY,38.13,500,19065.0,Daily Buy,
20260317,301045.SZ,BUY,47.0,400,18800.0,Daily Buy,
20260317,300889.SZ,BUY,26.46,700,18522.0,Daily Buy,
20260317,301115.SZ,BUY,21.04,900,18936.0,Daily Buy,
20260317,300763.SZ,BUY,97.30000000000001,200,19460.000000000004,Daily Buy,
20260317,300249.SZ,BUY,16.66,1200,19992.0,Daily Buy,
20260317,301571.SZ,BUY,58.75000000000001,300,17625.000000000004,Daily Buy,
20260317,300107.SZ,SELL,8.280000000000001,6600,,结束平仓,0.0
20260317,300286.SZ,SELL,29.759999999999998,1800,,结束平仓,0.0
20260317,300258.SZ,SELL,13.62,1400,,结束平仓,0.0
20260317,301499.SZ,SELL,32.38,600,,结束平仓,0.0
20260317,300895.SZ,SELL,57.730000000000004,300,,结束平仓,0.0
20260317,300369.SZ,SELL,9.2,2200,,结束平仓,0.0
20260317,300087.SZ,SELL,8.91,2200,,结束平仓,0.0
20260317,300376.SZ,SELL,7.12,2800,,结束平仓,0.0
20260317,300483.SZ,SELL,20.18,1000,,结束平仓,0.0
20260317,300241.SZ,SELL,6.8999999999999995,2900,,结束平仓,0.0
20260317,301075.SZ,SELL,82.91000000000001,200,,结束平仓,0.0
20260317,301012.SZ,SELL,29.68,600,,结束平仓,0.0
20260317,300317.SZ,SELL,5.26,3800,,结束平仓,0.0
20260317,301595.SZ,SELL,59.6,300,,结束平仓,0.0
20260317,300444.SZ,SELL,15.92,1200,,结束平仓,0.0
20260317,300084.SZ,SELL,11.27,1800,,结束平仓,0.0
20260317,300018.SZ,SELL,13.0,1500,,结束平仓,0.0
20260317,300352.SZ,SELL,6.8,2900,,结束平仓,0.0
20260317,300480.SZ,SELL,29.8,600,,结束平仓,0.0
20260317,300162.SZ,SELL,9.0,2200,,结束平仓,0.0
20260317,301577.SZ,SELL,66.13,300,,结束平仓,0.0
20260317,300882.SZ,SELL,22.5,900,,结束平仓,0.0
20260317,300001.SZ,SELL,29.66,600,,结束平仓,0.0
20260317,301150.SZ,SELL,49.230000000000004,400,,结束平仓,0.0
20260317,300782.SZ,SELL,77.26,200,,结束平仓,0.0
20260317,300545.SZ,SELL,33.129999999999995,600,,结束平仓,0.0
20260317,300092.SZ,SELL,16.44,1200,,结束平仓,0.0
20260317,300219.SZ,SELL,7.8500000000000005,2500,,结束平仓,0.0
20260317,300285.SZ,SELL,35.9,500,,结束平仓,0.0
20260317,300504.SZ,SELL,16.68,1200,,结束平仓,0.0
20260317,300617.SZ,SELL,61.56,300,,结束平仓,0.0
20260317,301265.SZ,SELL,20.860000000000003,900,,结束平仓,0.0
20260317,301203.SZ,SELL,43.36,400,,结束平仓,0.0
20260317,301327.SZ,SELL,60.199999999999996,300,,结束平仓,0.0
20260317,300899.SZ,SELL,39.559999999999995,500,,结束平仓,0.0
20260317,301526.SZ,SELL,11.36,1700,,结束平仓,0.0
20260317,300712.SZ,SELL,29.740000000000002,600,,结束平仓,0.0
20260317,300557.SZ,SELL,36.59,500,,结束平仓,0.0
20260317,300167.SZ,SELL,6.04,3300,,结束平仓,0.0
20260317,301040.SZ,SELL,39.21,500,,结束平仓,0.0
20260317,300739.SZ,SELL,26.12,700,,结束平仓,0.0
20260317,301362.SZ,SELL,101.82000000000001,100,,结束平仓,0.0
20260317,301175.SZ,SELL,6.84,2900,,结束平仓,0.0
20260317,300683.SZ,SELL,34.769999999999996,500,,结束平仓,0.0
20260317,300878.SZ,SELL,28.529999999999998,700,,结束平仓,0.0
20260317,301392.SZ,SELL,119.5,100,,结束平仓,0.0
20260317,301369.SZ,SELL,133.2,100,,结束平仓,0.0
20260317,301609.SZ,SELL,53.00000000000001,300,,结束平仓,0.0
20260317,301132.SZ,SELL,38.13,500,,结束平仓,0.0
20260317,301045.SZ,SELL,47.0,400,,结束平仓,0.0
20260317,300889.SZ,SELL,26.46,700,,结束平仓,0.0
20260317,301115.SZ,SELL,21.04,900,,结束平仓,0.0
20260317,300763.SZ,SELL,97.30000000000001,200,,结束平仓,0.0
20260317,300249.SZ,SELL,16.66,1200,,结束平仓,0.0
20260317,301571.SZ,SELL,58.75000000000001,300,,结束平仓,0.0
